Date,Subways: Total Estimated Ridership_per_capita,Buses: Total Estimated Ridership_per_capita,LIRR: Total Estimated Ridership_per_capita,Metro-North: Total Estimated Ridership_per_capita,Access-A-Ride: Total Scheduled Trips_per_capita,Bridges and Tunnels: Total Traffic_per_capita,Staten Island Railway: Total Estimated Ridership_per_capita
2021-04-22,0.24002729411764706,0.1372184705882353,0.010188941176470588,0.005504705882352941,0.002568470588235294,0.102538,0.00045141176470588236
2021-04-23,0.24957058823529413,0.13931682352941177,0.010921647058823529,0.006606470588235294,0.0025923529411764706,0.1083044705882353,0.0004396470588235294
2021-04-24,0.17883023529411765,0.09519564705882352,0.0060670588235294115,0.005085529411764706,0.001570705882352941,0.100584,0.0
2021-04-25,0.1158855294117647,0.06364576470588235,0.0040063529411764704,0.002806470588235294,0.001150235294117647,0.08186623529411764,0.0
2021-04-26,0.2300435294117647,0.1361074117647059,0.010506235294117648,0.005500235294117647,0.0024803529411764704,0.09724764705882354,0.0004424705882352941
2021-04-27,0.24019976470588236,0.14097635294117647,0.010473882352941177,0.005565882352941177,0.002659176470588235,0.09879858823529412,0.00047294117647058825
2021-04-28,0.25126976470588236,0.14444435294117647,0.010841176470588236,0.005883647058823529,0.002872,0.10455564705882353,0.00047376470588235295
2021-04-29,0.23864988235294118,0.13718776470588234,0.010435882352941177,0.005621764705882353,0.0026118823529411766,0.10271023529411764,0.00045658823529411765
2021-04-30,0.254056,0.1394495294117647,0.011003529411764705,0.006748705882352941,0.0026261176470588235,0.10855529411764706,0.00043517647058823527
2021-05-01,0.17826011764705882,0.09631235294117647,0.006007882352941176,0.00487,0.0015603529411764706,0.09995682352941176,0.0
2021-05-02,0.13570247058823529,0.07294858823529411,0.004920823529411765,0.003845058823529412,0.001357764705882353,0.09527823529411765,0.0
2021-05-03,0.2318835294117647,0.13711823529411765,0.010715764705882353,0.005388235294117647,0.002528470588235294,0.09747129411764706,0.0004404705882352941
2021-05-04,0.24942011764705882,0.14438235294117646,0.010953764705882352,0.005813529411764706,0.0027014117647058823,0.10012223529411765,0.0004918823529411765
2021-05-05,0.24406388235294119,0.13628764705882354,0.010822823529411765,0.005688352941176471,0.0027336470588235295,0.09905505882352941,0.00045305882352941176
2021-05-06,0.25881682352941177,0.1480630588235294,0.011087529411764706,0.006205647058823529,0.002799058823529412,0.10654164705882353,0.0004903529411764706
2021-05-07,0.263298,0.14385188235294116,0.011957294117647059,0.007232588235294117,0.0026741176470588233,0.1102055294117647,0.00045023529411764707
2021-05-08,0.16996164705882352,0.09166917647058824,0.006624588235294117,0.005019294117647058,0.001569294117647059,0.10048894117647059,0.0
2021-05-09,0.13033858823529412,0.06776470588235294,0.006361647058823529,0.004446470588235294,0.0016349411764705881,0.10056576470588235,0.00010070588235294118
2021-05-10,0.23412223529411766,0.13518929411764705,0.011389764705882353,0.005892941176470589,0.002441294117647059,0.09936035294117647,0.00045294117647058825
2021-05-11,0.25274376470588233,0.14492776470588234,0.011453882352941177,0.006069176470588235,0.0026765882352941177,0.10272658823529411,0.0004972941176470588
2021-05-12,0.2567384705882353,0.1457635294117647,0.011638823529411764,0.006299764705882353,0.0028171764705882353,0.10439776470588236,0.0004932941176470588
2021-05-13,0.25447670588235294,0.13909964705882352,0.012123176470588234,0.006536235294117647,0.002757529411764706,0.1080304705882353,0.0004837647058823529
2021-05-14,0.26670282352941177,0.14354258823529412,0.012339411764705882,0.007458117647058823,0.0026396470588235296,0.11141929411764706,0.0004662352941176471
2021-05-15,0.1926154117647059,0.09930541176470588,0.007421058823529412,0.005811882352941176,0.0015901176470588235,0.1048910588235294,1.2941176470588235e-06
2021-05-16,0.1414004705882353,0.07314705882352941,0.005784235294117647,0.004262,0.0013014117647058823,0.0957855294117647,1.6470588235294118e-06
2021-05-17,0.2379510588235294,0.13623058823529413,0.01158329411764706,0.006212117647058824,0.0024445882352941177,0.09529623529411765,0.00046941176470588237
2021-05-18,0.2529469411764706,0.14302070588235294,0.01181529411764706,0.006461176470588235,0.0026314117647058826,0.09862435294117647,0.0005083529411764706
2021-05-19,0.265594,0.14747976470588237,0.012324941176470589,0.006688352941176471,0.0027981176470588233,0.10772282352941176,0.0005137647058823529
2021-05-20,0.2669965882352941,0.14634882352941175,0.012541647058823529,0.006755882352941177,0.0027834117647058823,0.10960694117647059,0.0005224705882352942
2021-05-21,0.2743383529411765,0.14371658823529412,0.012950235294117648,0.007915647058823529,0.0026494117647058823,0.1135915294117647,0.0005016470588235294
2021-05-22,0.19356094117647057,0.09880905882352942,0.007799176470588236,0.006029294117647059,0.0015761176470588235,0.10719388235294118,0.00021023529411764706
2021-05-23,0.14928564705882352,0.07593717647058823,0.006824117647058823,0.004778,0.0013841176470588234,0.10420470588235294,0.00015976470588235293
2021-05-24,0.24927964705882352,0.1402885882352941,0.012415058823529411,0.006491647058823529,0.0025368235294117645,0.10234588235294118,0.000500235294117647
2021-05-25,0.26717,0.14752917647058825,0.01304364705882353,0.006910235294117647,0.002688705882352941,0.1061855294117647,0.0005509411764705882
2021-05-26,0.26775082352941176,0.14600611764705881,0.013476235294117647,0.0070132941176470585,0.002775764705882353,0.10836282352941176,0.0005210588235294118
2021-05-27,0.2767081176470588,0.14661988235294118,0.013799176470588235,0.007394352941176471,0.0027588235294117645,0.11422588235294118,0.0005434117647058823
2021-05-28,0.26265870588235296,0.13357282352941177,0.013268235294117647,0.00777035294117647,0.002531764705882353,0.10961882352941177,0.00047611764705882354
2021-05-29,0.16119235294117648,0.07625788235294118,0.006444,0.004575764705882353,0.0013804705882352942,0.08763058823529411,0.00015670588235294118
2021-05-30,0.12531482352941176,0.057042823529411764,0.005108,0.0035378823529411763,0.001179764705882353,0.07812105882352942,0.00011247058823529412
2021-05-31,0.16348835294117647,0.08268247058823529,0.01203435294117647,0.005063411764705882,0.0012211764705882353,0.08896317647058824,0.00019423529411764705
2021-06-01,0.26574482352941176,0.14472082352941176,0.013501058823529411,0.011167411764705882,0.002624470588235294,0.106788,0.0005535294117647059
2021-06-02,0.27573470588235294,0.14695317647058823,0.013235647058823529,0.010684823529411764,0.002861764705882353,0.10710411764705882,0.0005614117647058823
2021-06-03,0.26281376470588236,0.13448929411764707,0.01208835294117647,0.009978235294117647,0.0027089411764705884,0.10535576470588236,0.0005198823529411764
2021-06-04,0.2717684705882353,0.13651,0.01230164705882353,0.010459764705882352,0.0026756470588235296,0.10949917647058824,0.0005068235294117647
2021-06-05,0.2108475294117647,0.10288764705882353,0.008567882352941177,0.0073749411764705885,0.0017218823529411764,0.11138329411764705,0.0
2021-06-06,0.1603934117647059,0.07703294117647058,0.00727835294117647,0.006055176470588236,0.001472235294117647,0.1084504705882353,0.0
2021-06-07,0.2615605882352941,0.14126317647058823,0.013187882352941176,0.010519058823529413,0.002530705882352941,0.10555388235294118,0.0005115294117647059
2021-06-08,0.2665401176470588,0.13827470588235294,0.012746588235294117,0.01035129411764706,0.002699764705882353,0.10333835294117646,0.0005365882352941177
2021-06-09,0.2807089411764706,0.14811823529411763,0.012696235294117647,0.01066364705882353,0.002808,0.10688976470588235,0.0005395294117647058
2021-06-10,0.2910374117647059,0.15022364705882352,0.013321882352941176,0.010743882352941176,0.002764470588235294,0.11191458823529411,0.0005648235294117647
2021-06-11,0.2903832941176471,0.143704,0.013912823529411764,0.011125411764705882,0.002744,0.11397211764705882,0.000514235294117647
2021-06-12,0.20888682352941176,0.09990329411764706,0.008022117647058824,0.007231529411764706,0.0017,0.10815505882352941,0.0
2021-06-13,0.16234811764705884,0.07616294117647059,0.006963058823529412,0.006083764705882353,0.001417294117647059,0.1043644705882353,0.0
2021-06-14,0.26155129411764705,0.1384378823529412,0.013559294117647058,0.010713411764705883,0.0025374117647058822,0.10226294117647058,0.0004947058823529412
2021-06-15,0.2905629411764706,0.15025917647058823,0.013832941176470588,0.011375058823529412,0.00276,0.10799211764705882,0.0005794117647058823
2021-06-16,0.2964051764705882,0.15153411764705882,0.014024117647058824,0.01114,0.002916235294117647,0.11128882352941176,0.000558235294117647
2021-06-17,0.30029376470588237,0.15077082352941176,0.014303529411764706,0.011580588235294117,0.002740235294117647,0.11452764705882353,0.0005869411764705883
2021-06-18,0.30258976470588234,0.1453735294117647,0.01445270588235294,0.012271058823529411,0.002646,0.11638776470588236,0.0005351764705882353
2021-06-19,0.2099190588235294,0.09900223529411764,0.009000941176470588,0.007780470588235294,0.0016410588235294117,0.11211105882352941,0.0
2021-06-20,0.16345317647058824,0.07677141176470588,0.009055176470588235,0.007161882352941177,0.0015516470588235293,0.11195658823529411,0.0
2021-06-21,0.26639623529411766,0.1402169411764706,0.014578588235294117,0.011263529411764705,0.0024131764705882354,0.1089764705882353,0.0005412941176470589
2021-06-22,0.2770438823529412,0.13789529411764706,0.013666470588235294,0.01148670588235294,0.002622705882352941,0.10551388235294118,0.0005468235294117647
2021-06-23,0.299696,0.14871705882352942,0.01433729411764706,0.011984,0.002849764705882353,0.11139647058823529,0.0005914117647058824
2021-06-24,0.3003104705882353,0.14692270588235293,0.014299058823529411,0.011824588235294118,0.002687294117647059,0.11510011764705882,0.0005935294117647059
2021-06-25,0.3038485882352941,0.142838,0.014908470588235294,0.011827882352941176,0.002635294117647059,0.11631470588235295,0.0005543529411764706
2021-06-26,0.21813870588235293,0.09901,0.009007058823529411,0.007851529411764705,0.0015905882352941177,0.11177482352941176,0.00019788235294117647
2021-06-27,0.1835255294117647,0.07717694117647059,0.00883035294117647,0.007342470588235294,0.001398,0.10588694117647059,0.00016894117647058823
2021-06-28,0.26498376470588236,0.13553164705882353,0.014383882352941177,0.011939058823529412,0.0024121176470588237,0.10879294117647059,0.0005369411764705882
2021-06-29,0.275734,0.13756094117647058,0.014041764705882353,0.011509294117647059,0.0025425882352941177,0.1094130588235294,0.0005549411764705882
2021-06-30,0.2760456470588235,0.13410423529411764,0.014042117647058823,0.011700588235294117,0.002706,0.11127317647058824,0.0005265882352941177
2021-07-01,0.26970129411764704,0.1299430588235294,0.013454470588235293,0.010590352941176471,0.002589529411764706,0.10983976470588236,0.0005409411764705882
2021-07-02,0.27012282352941175,0.131896,0.013710823529411765,0.011088470588235293,0.0025281176470588235,0.10825741176470588,0.0005009411764705882
2021-07-03,0.18141035294117647,0.086834,0.007509058823529412,0.006750705882352941,0.0014912941176470588,0.09144258823529412,0.000208
2021-07-04,0.17276588235294119,0.07235305882352941,0.008254705882352942,0.007523294117647059,0.001507764705882353,0.09101517647058824,0.0002135294117647059
2021-07-05,0.17596576470588235,0.090626,0.00922,0.007024823529411765,0.0012121176470588236,0.09859847058823529,0.00023588235294117648
2021-07-06,0.2708237647058824,0.13899011764705882,0.015046235294117647,0.011822823529411764,0.002664470588235294,0.10632670588235293,0.000551764705882353
2021-07-07,0.2867134117647059,0.14524905882352943,0.014423882352941177,0.011663176470588236,0.002780823529411765,0.10901576470588235,0.0005915294117647059
2021-07-08,0.2781470588235294,0.13700152941176472,0.013679294117647059,0.01096435294117647,0.0026989411764705884,0.10563035294117647,0.0005629411764705882
2021-07-09,0.2727514117647059,0.1312904705882353,0.012872941176470589,0.010393764705882352,0.0024272941176470587,0.10458023529411764,0.0005088235294117647
2021-07-10,0.20961376470588236,0.10069505882352942,0.008584,0.007579882352941177,0.001708,0.10893529411764706,0.00025929411764705884
2021-07-11,0.16068870588235293,0.074766,0.007359882352941176,0.006256235294117647,0.0013794117647058823,0.09773823529411765,0.00018223529411764706
2021-07-12,0.26416611764705883,0.137826,0.014176823529411764,0.011649764705882353,0.002426235294117647,0.1019095294117647,0.0005368235294117647
2021-07-13,0.28912070588235295,0.14577,0.014514470588235294,0.012389882352941176,0.0026218823529411766,0.10537705882352941,0.000602
2021-07-14,0.29619,0.1482404705882353,0.014171176470588236,0.011981529411764705,0.0027837647058823528,0.10814270588235295,0.0005903529411764706
2021-07-15,0.3037155294117647,0.15009952941176471,0.014774941176470588,0.012373058823529412,0.002796705882352941,0.11424094117647059,0.0006128235294117647
2021-07-16,0.2984198823529412,0.14342564705882352,0.014525294117647058,0.012274235294117647,0.002556470588235294,0.11574658823529411,0.000544235294117647
2021-07-17,0.20205647058823528,0.09357023529411765,0.00858835294117647,0.007589764705882353,0.0015562352941176471,0.1055295294117647,0.0
2021-07-18,0.16533458823529412,0.07536682352941176,0.007924941176470588,0.006608705882352941,0.0013309411764705883,0.09865929411764705,0.0
2021-07-19,0.27385364705882353,0.14221082352941178,0.01490035294117647,0.012165058823529412,0.0023854117647058824,0.10556447058823529,0.0005549411764705882
2021-07-20,0.28964729411764706,0.14327082352941176,0.014801058823529412,0.01258929411764706,0.0026132941176470587,0.10876411764705882,0.00059
2021-07-21,0.29465505882352944,0.14418764705882353,0.01429764705882353,0.01233670588235294,0.00269,0.1076355294117647,0.0005804705882352942
2021-07-22,0.3037824705882353,0.15056211764705882,0.014973529411764707,0.01203235294117647,0.002720235294117647,0.11335211764705883,0.0006102352941176471
2021-07-23,0.3002741176470588,0.14344176470588235,0.015349882352941177,0.011890588235294118,0.0026251764705882354,0.11590564705882353,0.0005544705882352941
2021-07-24,0.21792964705882353,0.10073529411764706,0.009982588235294118,0.008068117647058823,0.001652,0.1118315294117647,0.0
2021-07-25,0.16056823529411765,0.07360529411764706,0.007813764705882353,0.006245882352941177,0.0013434117647058823,0.1016895294117647,0.0
2021-07-26,0.27275941176470586,0.14342764705882352,0.015279411764705882,0.011912941176470588,0.0023423529411764708,0.10673,0.0005545882352941177
2021-07-27,0.2926996470588235,0.1491534117647059,0.015089647058823529,0.012111764705882353,0.0026598823529411764,0.10810682352941177,0.0006037647058823529
2021-07-28,0.2982065882352941,0.1501524705882353,0.014913764705882354,0.011761882352941176,0.002722941176470588,0.10965811764705882,0.0005887058823529412
2021-07-29,0.2857369411764706,0.1396049411764706,0.014155058823529411,0.011143058823529412,0.002607529411764706,0.10804470588235295,0.000558
2021-07-30,0.30090317647058823,0.14536741176470588,0.015518235294117647,0.012180117647058824,0.0026031764705882355,0.11630541176470588,0.0005661176470588235
2021-07-31,0.2165890588235294,0.10086270588235294,0.010043647058823529,0.007896588235294117,0.0016390588235294119,0.11217,0.0
2021-08-01,0.15897576470588234,0.07411329411764705,0.007768235294117647,0.006115058823529412,0.0013678823529411765,0.10224611764705882,0.0
2021-08-02,0.2745791764705882,0.1421745882352941,0.014841294117647058,0.012041058823529412,0.002332235294117647,0.10629576470588235,0.0005645882352941176
2021-08-03,0.292212,0.14847564705882352,0.014582235294117648,0.012146941176470588,0.0026856470588235296,0.10644152941176471,0.0006190588235294118
2021-08-04,0.2975296470588235,0.1479854117647059,0.014552941176470588,0.011686117647058824,0.002777764705882353,0.10836094117647059,0.0005901176470588235
2021-08-05,0.29755176470588235,0.14815670588235294,0.014117529411764706,0.011563529411764705,0.00266,0.11250658823529412,0.0005996470588235294
2021-08-06,0.2964051764705882,0.14380505882352942,0.014498588235294117,0.011908,0.0026092941176470586,0.1152744705882353,0.0005294117647058823
2021-08-07,0.20946564705882353,0.0984370588235294,0.009039411764705883,0.007913764705882353,0.001659764705882353,0.10867658823529412,0.0
2021-08-08,0.15692764705882353,0.07042047058823529,0.007184235294117647,0.006384117647058823,0.001404,0.099234,0.0
2021-08-09,0.26934517647058825,0.13918235294117648,0.012925294117647059,0.011246941176470588,0.0024164705882352942,0.10488529411764706,0.00057
2021-08-10,0.2873169411764706,0.14654941176470587,0.014416941176470589,0.01121529411764706,0.002715176470588235,0.10653035294117646,0.0005925882352941176
2021-08-11,0.2912881176470588,0.14662423529411764,0.014083294117647058,0.011145529411764705,0.0027456470588235293,0.1095604705882353,0.000579764705882353
2021-08-12,0.28806929411764703,0.14396070588235294,0.01408435294117647,0.010684470588235294,0.002638470588235294,0.11359741176470588,0.0005604705882352941
2021-08-13,0.2858943529411765,0.1399324705882353,0.014570470588235294,0.010807176470588235,0.0025101176470588237,0.11457447058823529,0.000532
2021-08-14,0.20214376470588236,0.09550894117647059,0.00890164705882353,0.00678235294117647,0.0015478823529411765,0.10644470588235294,0.0
2021-08-15,0.16830823529411765,0.07784764705882354,0.008586235294117646,0.006395529411764706,0.0014582352941176471,0.10803388235294117,0.0
2021-08-16,0.2691325882352941,0.13767247058823529,0.014581411764705883,0.011795058823529412,0.0023631764705882353,0.10715047058823529,0.0005610588235294118
2021-08-17,0.28560129411764706,0.14230976470588236,0.01420435294117647,0.012190117647058824,0.0026170588235294116,0.10696235294117647,0.000597764705882353
2021-08-18,0.28772211764705885,0.14244235294117646,0.013790117647058824,0.011512117647058824,0.0026723529411764708,0.10798494117647059,0.0005738823529411765
2021-08-19,0.28701458823529413,0.14051470588235293,0.013812823529411765,0.010945411764705882,0.0025691764705882353,0.11048058823529412,0.0005730588235294118
2021-08-20,0.2889804705882353,0.13921270588235293,0.014662,0.011709764705882354,0.0025236470588235293,0.11409576470588235,0.00054
2021-08-21,0.20176823529411764,0.09674588235294118,0.008569764705882353,0.007293764705882353,0.0015348235294117647,0.11074482352941177,0.00016576470588235294
2021-08-22,0.08767529411764706,0.043440705882352944,0.0032385882352941177,0.0018965882352941176,0.0009387058823529412,0.05756870588235294,6.588235294117646e-05
2021-08-23,0.2414904705882353,0.1215049411764706,0.012941529411764706,0.009908588235294117,0.002212823529411765,0.09666517647058824,0.00047788235294117645
2021-08-24,0.28969,0.1452804705882353,0.015363647058823529,0.01156764705882353,0.0026681176470588234,0.11093352941176471,0.0005930588235294118
2021-08-25,0.29391235294117646,0.145452,0.014987294117647059,0.010977294117647059,0.002747176470588235,0.1125924705882353,0.0006076470588235294
2021-08-26,0.29178082352941176,0.14388188235294117,0.014360823529411764,0.010710470588235294,0.002596235294117647,0.1118275294117647,0.0005876470588235294
2021-08-27,0.2809658823529412,0.1349704705882353,0.014078235294117647,0.010650823529411765,0.0024954117647058823,0.11451,0.0005167058823529412
2021-08-28,0.19522752941176472,0.09135164705882352,0.008116235294117646,0.0066127058823529416,0.0015011764705882354,0.10474035294117646,0.00019541176470588235
2021-08-29,0.16453717647058824,0.07415070588235294,0.008097882352941177,0.006360941176470588,0.0013597647058823529,0.10476529411764705,0.00024423529411764705
2021-08-30,0.27305882352941174,0.13916564705882353,0.015479294117647058,0.011422588235294118,0.0022616470588235293,0.10718882352941177,0.0005523529411764706
2021-08-31,0.2979510588235294,0.14664270588235295,0.015722470588235293,0.011758705882352942,0.0026734117647058825,0.11013894117647059,0.0006341176470588235
2021-09-01,0.2699350588235294,0.12778211764705882,0.013933764705882352,0.010658588235294118,0.002456235294117647,0.095418,0.0005354117647058823
2021-09-02,0.19547741176470587,0.1398754117647059,0.012429058823529411,0.004458588235294118,0.0024916470588235294,0.10013470588235295,0.00030823529411764703
2021-09-03,0.2812225882352941,0.14372564705882354,0.016447882352941177,0.011522,0.0026570588235294117,0.11938894117647059,0.0005235294117647059
2021-09-04,0.209134,0.09817129411764706,0.009972235294117646,0.006722,0.0015743529411764705,0.1091009411764706,0.0002475294117647059
2021-09-05,0.166512,0.0727790588235294,0.008353411764705882,0.005314,0.0014036470588235294,0.09790588235294118,0.00018129411764705882
2021-09-06,0.17898682352941175,0.08634670588235294,0.009165411764705882,0.006039764705882353,0.001185529411764706,0.09563341176470588,0.00023129411764705881
2021-09-07,0.26278517647058824,0.12969082352941178,0.01619094117647059,0.013381411764705883,0.0024874117647058825,0.10616470588235294,0.0005641176470588236
2021-09-08,0.29760223529411767,0.1403405882352941,0.01596729411764706,0.01305,0.0026298823529411763,0.10541411764705882,0.0006150588235294118
2021-09-09,0.31796623529411766,0.14698129411764707,0.016417294117647058,0.013142117647058823,0.002782705882352941,0.10718117647058824,0.0006327058823529412
2021-09-10,0.33416976470588233,0.15558,0.01775235294117647,0.013352352941176471,0.002710235294117647,0.117116,0.0006325882352941176
2021-09-11,0.23330482352941176,0.102446,0.009674705882352941,0.007685764705882353,0.0015376470588235294,0.10796517647058823,0.0002567058823529412
2021-09-12,0.187056,0.08171305882352942,0.009062117647058823,0.0069387058823529415,0.0014398823529411765,0.10586635294117647,0.00019752941176470588
2021-09-13,0.3356230588235294,0.16959011764705884,0.01739164705882353,0.014412235294117648,0.002576235294117647,0.10762670588235294,0.0007215294117647059
2021-09-14,0.3542676470588235,0.17778176470588236,0.017047529411764704,0.014180235294117646,0.0027214117647058824,0.10682635294117647,0.0007849411764705882
2021-09-15,0.3514510588235294,0.17689729411764707,0.016462,0.01369564705882353,0.002819529411764706,0.10643917647058823,0.0007541176470588235
2021-09-16,0.29818176470588237,0.14236105882352942,0.015058235294117647,0.012668235294117647,0.0024501176470588235,0.10169564705882353,0.0006244705882352941
2021-09-17,0.35629941176470586,0.17131776470588236,0.01672,0.014041058823529412,0.0027390588235294117,0.11553941176470588,0.0007212941176470588
2021-09-18,0.2370409411764706,0.10249117647058824,0.009090235294117647,0.008975058823529412,0.0016534117647058824,0.111668,0.00030376470588235294
2021-09-19,0.1878615294117647,0.07929694117647058,0.00816435294117647,0.0075457647058823525,0.0014837647058823528,0.10760270588235295,0.0002231764705882353
2021-09-20,0.33920129411764705,0.17431482352941177,0.017419764705882353,0.014364823529411765,0.0025751764705882352,0.10530694117647059,0.0007703529411764706
2021-09-21,0.3550955294117647,0.17715329411764705,0.01678494117647059,0.014579176470588236,0.0026351764705882354,0.10118235294117647,0.0008232941176470588
2021-09-22,0.3554250588235294,0.17720129411764707,0.01645329411764706,0.014124235294117648,0.0027243529411764707,0.10269211764705882,0.0008014117647058823
2021-09-23,0.354836,0.17447941176470588,0.016485529411764704,0.013585058823529412,0.0027095294117647057,0.10767035294117647,0.0007910588235294117
2021-09-24,0.3672643529411765,0.1729064705882353,0.016803176470588235,0.013732941176470588,0.002581294117647059,0.11608164705882353,0.0007404705882352942
2021-09-25,0.2505284705882353,0.10264588235294117,0.010407058823529412,0.009562588235294118,0.0016363529411764705,0.1121915294117647,0.00031988235294117646
2021-09-26,0.189962,0.07732435294117647,0.009419882352941177,0.00763964705882353,0.001415764705882353,0.10532776470588236,0.00026329411764705883
2021-09-27,0.33804329411764705,0.17522835294117647,0.017194588235294118,0.014298117647058824,0.0024951764705882355,0.10366070588235295,0.00079
2021-09-28,0.34443705882352943,0.17146129411764705,0.016610352941176472,0.013912117647058823,0.0025561176470588237,0.09778729411764706,0.0008031764705882353
2021-09-29,0.36043764705882353,0.17802164705882353,0.016174470588235294,0.014121411764705882,0.0027438823529411763,0.10432764705882352,0.0007987058823529412
2021-09-30,0.3702189411764706,0.1783624705882353,0.01703976470588235,0.01433435294117647,0.0027711764705882352,0.11217658823529411,0.0008357647058823529
2021-10-01,0.37210364705882354,0.17564023529411765,0.016470941176470588,0.013668470588235294,0.0027174117647058823,0.11597482352941177,0.0007441176470588235
2021-10-02,0.2427835294117647,0.1039884705882353,0.010183882352941176,0.009523058823529412,0.0016641176470588235,0.10864176470588235,0.00030141176470588235
2021-10-03,0.18538094117647058,0.07920623529411765,0.008806,0.007853882352941176,0.0015218823529411765,0.10441647058823529,0.000224
2021-10-04,0.33698223529411764,0.16695941176470588,0.01795270588235294,0.014265411764705882,0.002564,0.10258176470588236,0.0007754117647058823
2021-10-05,0.36366588235294117,0.17644317647058824,0.01767364705882353,0.014667058823529412,0.0027816470588235293,0.10436811764705882,0.0008267058823529412
2021-10-06,0.36952776470588233,0.18031388235294118,0.017604705882352942,0.014482,0.0029031764705882354,0.10752858823529411,0.000820235294117647
2021-10-07,0.375382,0.17919623529411766,0.017655529411764705,0.014283176470588235,0.002890705882352941,0.11190729411764706,0.0008585882352941176
2021-10-08,0.3727615294117647,0.1734014117647059,0.018088823529411765,0.014542235294117647,0.0027477647058823528,0.11778941176470588,0.0007835294117647059
2021-10-09,0.241494,0.10074211764705883,0.009956588235294118,0.009643411764705883,0.001604,0.10816282352941177,5.529411764705882e-06
2021-10-10,0.17639823529411763,0.0708024705882353,0.0077218823529411765,0.006946941176470588,0.0013875294117647059,0.09482647058823529,1.952941176470588e-05
2021-10-11,0.26630764705882354,0.12304294117647059,0.015495764705882353,0.01346564705882353,0.0019902352941176473,0.10334623529411764,0.0004568235294117647
2021-10-12,0.3650445882352941,0.17818917647058824,0.018188470588235296,0.01508164705882353,0.0028056470588235295,0.107134,0.0008578823529411764
2021-10-13,0.3714655294117647,0.1778065882352941,0.017802235294117646,0.014681176470588236,0.0028701176470588233,0.10678023529411765,0.0008468235294117647
2021-10-14,0.3812571764705882,0.1797109411764706,0.018184941176470588,0.014919411764705882,0.002840470588235294,0.11210305882352942,0.0008689411764705883
2021-10-15,0.3796550588235294,0.17542341176470588,0.017756705882352942,0.014665176470588235,0.0027354117647058825,0.11658117647058823,0.0007983529411764706
2021-10-16,0.2402384705882353,0.10082235294117647,0.009813529411764705,0.008813294117647058,0.0015655294117647058,0.10545788235294118,0.00027870588235294117
2021-10-17,0.19176364705882354,0.07811105882352941,0.008803058823529412,0.008203411764705883,0.0014781176470588236,0.10488552941176471,0.000218
2021-10-18,0.3509274117647059,0.1719815294117647,0.018080117647058823,0.014986,0.002524,0.10470541176470588,0.0008011764705882353
2021-10-19,0.3739068235294118,0.177732,0.018044941176470587,0.01529329411764706,0.0027532941176470586,0.1058104705882353,0.0008529411764705882
2021-10-20,0.3805090588235294,0.17948329411764705,0.018263764705882354,0.015426705882352941,0.002879294117647059,0.10779364705882354,0.0008409411764705882
2021-10-21,0.3844349411764706,0.17369811764705884,0.017629411764705883,0.014971647058823529,0.0028243529411764706,0.11160611764705883,0.0008821176470588235
2021-10-22,0.3795077647058824,0.17308223529411765,0.017154117647058823,0.014888705882352941,0.002687411764705882,0.1160644705882353,0.0007408235294117647
2021-10-23,0.24441035294117647,0.09971717647058824,0.008790588235294118,0.009748823529411765,0.0015948235294117646,0.10761611764705882,0.00026388235294117645
2021-10-24,0.18822670588235293,0.07756270588235294,0.008189529411764707,0.008018117647058823,0.0014487058823529411,0.103926,0.00022447058823529413
2021-10-25,0.3523454117647059,0.17188505882352942,0.018627058823529413,0.01479470588235294,0.002555764705882353,0.10398670588235294,0.0008265882352941177
2021-10-26,0.3179570588235294,0.14513647058823528,0.015306941176470587,0.012296117647058824,0.002496470588235294,0.08689835294117647,0.0006209411764705882
2021-10-27,0.3883035294117647,0.17688647058823528,0.01833705882352941,0.015280117647058824,0.002840470588235294,0.1075875294117647,0.0008298823529411765
2021-10-28,0.3959965882352941,0.17829282352941175,0.018773411764705882,0.015549411764705883,0.002919294117647059,0.11292176470588235,0.0008947058823529411
2021-10-29,0.38256223529411765,0.1678750588235294,0.018037294117647058,0.014427294117647059,0.0026443529411764705,0.11334611764705882,0.0007761176470588235
2021-10-30,0.2405070588235294,0.09642588235294118,0.008996588235294117,0.008150705882352942,0.0014872941176470589,0.10054776470588235,0.00025611764705882356
2021-10-31,0.20550223529411765,0.07720035294117647,0.00807929411764706,0.0078,0.0014391764705882354,0.09705623529411765,0.00022470588235294118
2021-11-01,0.35697717647058824,0.17038870588235294,0.018630117647058825,0.015441294117647058,0.0025161176470588236,0.10570011764705882,0.000798
2021-11-02,0.3350849411764706,0.14802117647058824,0.017392,0.015211411764705883,0.0025901176470588235,0.10040376470588236,0.0006681176470588235
2021-11-03,0.3874978823529412,0.17732788235294117,0.018141529411764706,0.01540635294117647,0.0027469411764705883,0.10602705882352942,0.0008671764705882353
2021-11-04,0.38639,0.17493435294117646,0.017806235294117647,0.014886235294117646,0.002824588235294118,0.10953082352941176,0.000848235294117647
2021-11-05,0.3874632941176471,0.17141341176470587,0.017673764705882354,0.014332235294117647,0.002706941176470588,0.11364788235294118,0.0007963529411764706
2021-11-06,0.2583369411764706,0.10170576470588236,0.009993294117647059,0.009504,0.001608470588235294,0.10712788235294117,0.00028352941176470586
2021-11-07,0.22223352941176472,0.07229564705882353,0.00955070588235294,0.008491176470588235,0.0012525882352941177,0.09184541176470588,0.0003503529411764706
